210
190
197
158
167
152
155
156
165
162
195
189
189
173
200
194
152
159
161
146
199
192
184
186
189
179
197
180
195
188
188
153
164
234
172
176
166
162
194
197
204
181
196
183
179
208
183
197
176
199
159
176
180
173
189
180
211
190
194
195
