102.374
79.6089
71.5084
89.9441
87.2905
91.7598
99.7207
88.8268
103.771
82.5419
74.0223
70.5307
72.2067
92.5978
85.1955
93.7151
99.4413
88.2682
93.1564
92.4581
96.3687
68.9944
71.0894
98.1844
95.2514
99.3017
109.078
88.4078
91.4804
97.3464
77.095
70.5307
88.5475
83.3799
92.3184
106.006
91.0615
88.1285
82.9609
85.8939
70.3911
69.4134
72.3464
94.4134
102.793
76.9553
89.9441
83.1006
109.218
99.581
87.2905
68.1564
71.3687
100.279
87.7095
103.212
85.7542
97.2067
85.4749
95.2514
72.486
68.7151
102.374
84.2179
107.123
99.0223
100.419
82.2626
96.2291
69.8324
74.0223
68.0168
88.6872
102.095
116.48
98.324
100
106.425
107.263
118.296
74.581
69.9721
101.955
113.827
89.8045
92.3184
95.2514
95.6704
84.2179
93.2961
74.0223
69.4134
100.698
91.6201
89.5251
95.2514
86.5922
87.2905
102.374
91.7598
